time, failed, passed, discarded
0.198048005,True,112,2076
0.414286486,True,284,4140
0.233699608,True,147,2444
1.383843408,True,880,14287
0.79350657,True,528,8060
0.345796024,True,213,3537
2.707658e-3,True,1,37
0.190514884,True,128,1996
0.103711629,True,65,1046
5.144952e-3,True,3,76
0.367911645,True,232,3644
0.45126873,True,275,4698
0.160245057,True,105,1719
0.239202099,True,148,2229
0.92855783,True,595,9658
0.11252185,True,64,1200
0.657356327,True,406,6681
0.287468223,True,187,2863
0.78205329,True,452,7927
0.337535459,True,212,3503
0.938852118,True,594,9332
0.978996546,True,626,9712
0.765087448,True,486,7896
0.757948141,True,479,7562
0.414502521,True,268,4216
0.263137818,True,164,2635
0.131910296,True,79,1338
0.223313054,True,133,2294
1.109217605,True,676,11381
7.6182226e-2,True,44,807
